run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-04 06:45:00,BEARISH,1982.04500,1982.27800,,,2.33000,LOSS,-1.00000,2023-04-04 07:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-04 07:30:00,BULLISH,1979.73500,1978.67500,,,10.60000,LOSS,-1.00000,2023-04-04 11:15:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-05 01:15:00,BEARISH,2021.21500,2021.84800,,,6.33000,LOSS,-1.00000,2023-04-05 02:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-05 01:30:00,BULLISH,2021.00800,2019.96500,,,10.43000,WIN,2.38000,2023-04-05 02:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-05 01:45:00,BULLISH,2021.10800,2019.96500,,,11.43000,WIN,2.08000,2023-04-05 02:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-05 10:15:00,BULLISH,2023.63500,2021.74500,,,18.90000,LOSS,-1.00000,2023-04-05 10:45:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-06 08:00:00,BULLISH,2015.77500,2014.68500,,,10.90000,LOSS,-1.00000,2023-04-06 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-10 16:00:00,BULLISH,1987.58500,1987.00400,,,5.81000,WIN,25.00000,2023-04-11 07:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-12 05:30:00,BEARISH,2019.41400,2020.29500,,,8.81000,LOSS,-1.00000,2023-04-12 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-12 13:30:00,BULLISH,2018.74800,2016.12400,,,26.24000,LOSS,-1.00000,2023-04-12 13:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-12 14:30:00,BULLISH,2008.91500,2003.01500,,,59.00000,WIN,3.27000,2023-04-13 08:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-13 01:15:00,BULLISH,2016.19800,2015.63500,,,5.63000,LOSS,-1.00000,2023-04-13 03:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-13 10:45:00,BULLISH,2026.33400,2025.39500,,,9.39000,LOSS,-1.00000,2023-04-13 11:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-13 16:00:00,BULLISH,2038.58500,2037.19500,,,13.90000,LOSS,-1.00000,2023-04-13 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-13 19:45:00,BEARISH,2040.43500,2040.84800,,,4.13000,LOSS,-1.00000,2023-04-13 20:15:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-14 04:30:00,BULLISH,2043.02500,2042.40500,,,6.20000,LOSS,-1.00000,2023-04-14 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-14 10:00:00,BEARISH,2039.08400,2042.09500,,,30.11000,WIN,2.44000,2023-04-14 12:30:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-17 00:30:00,BEARISH,2003.77800,2004.55800,,,7.80000,LOSS,-1.00000,2023-04-17 01:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-17 02:00:00,BEARISH,2003.38500,2006.19800,,,28.13000,LOSS,-1.00000,2023-04-17 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-17 11:00:00,BULLISH,2005.26500,2004.81500,,,4.50000,LOSS,-1.00000,2023-04-17 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-18 01:45:00,BEARISH,1998.04400,1999.27500,,,12.31000,LOSS,-1.00000,2023-04-18 02:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-18 05:00:00,BULLISH,1996.89500,1996.25400,,,6.41000,WIN,7.46000,2023-04-18 05:30:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-18 17:15:00,BEARISH,2007.72500,2008.18500,,,4.60000,WIN,25.00000,2023-04-19 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-18 22:00:00,BEARISH,2005.43500,2005.69800,,,2.63000,LOSS,-1.00000,2023-04-18 22:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-19 14:00:00,BEARISH,1990.64500,1995.37500,,,47.30000,LOSS,-1.00000,2023-04-19 14:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-19 17:30:00,BEARISH,1995.16400,1995.85800,,,6.94000,LOSS,-1.00000,2023-04-19 18:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-19 22:30:00,BEARISH,1995.41800,1995.63500,,,2.17000,WIN,8.68000,2023-04-19 23:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-20 02:15:00,BULLISH,1994.16500,1991.96500,,,22.00000,LOSS,-1.00000,2023-04-20 02:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-20 15:00:00,BULLISH,2001.18500,1998.81400,,,23.71000,LOSS,-1.00000,2023-04-21 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-20 22:15:00,BULLISH,2003.57500,2002.35800,,,12.17000,LOSS,-1.00000,2023-04-20 23:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-21 01:00:00,BEARISH,2004.28800,2005.08500,,,7.97000,WIN,2.70000,2023-04-21 01:30:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-21 11:45:00,BEARISH,1987.14500,1988.28500,,,11.40000,WIN,3.82000,2023-04-21 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-21 20:45:00,BULLISH,1980.68500,1979.54100,,,11.44000,LOSS,-1.00000,2023-04-24 01:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-24 06:45:00,BULLISH,1979.19800,1977.63800,,,15.60000,WIN,3.43000,2023-04-24 08:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-25 05:30:00,BULLISH,1992.04500,1991.47500,,,5.70000,LOSS,-1.00000,2023-04-25 07:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-25 06:45:00,BEARISH,1994.56500,1995.84500,,,12.80000,LOSS,-1.00000,2023-04-25 07:15:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-25 07:15:00,BEARISH,1996.08500,1997.18500,,,11.00000,WIN,4.82000,2023-04-25 07:30:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-25 19:45:00,BEARISH,1998.47500,1999.24800,,,7.73000,LOSS,-1.00000,2023-04-25 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-26 06:30:00,BEARISH,1997.32800,1998.88500,,,15.57000,LOSS,-1.00000,2023-04-26 07:15:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-26 07:15:00,BEARISH,1999.02500,1999.19500,,,1.70000,LOSS,-1.00000,2023-04-26 09:15:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-26 19:00:00,BEARISH,1991.33500,1991.45800,,,1.23000,WIN,25.00000,2023-04-26 19:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-28 13:30:00,BEARISH,1986.92500,1989.99500,,,30.70000,LOSS,-1.00000,2023-04-28 14:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-04-28 14:15:00,BULLISH,1984.52500,1982.03500,,,24.90000,WIN,2.20000,2023-04-28 14:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-02 00:30:00,BULLISH,1982.10800,1981.55500,,,5.53000,LOSS,-1.00000,2023-05-02 02:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-02 09:00:00,BEARISH,1981.63500,1983.07500,,,14.40000,LOSS,-1.00000,2023-05-02 09:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-03 04:45:00,BULLISH,2016.22500,2016.77800,,,5.53000,LOSS,-1.00000,2023-05-03 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-03 07:30:00,BULLISH,2013.63500,2012.50800,,,11.27000,LOSS,-1.00000,2023-05-03 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-03 18:15:00,BULLISH,2024.63500,2019.22500,,,54.10000,LOSS,-1.00000,2023-05-03 18:30:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-03 18:30:00,BULLISH,2021.89800,2016.90500,,,49.93000,WIN,2.81000,2023-05-03 20:45:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-03 18:45:00,BULLISH,2019.50800,2016.90500,,,26.03000,WIN,6.31000,2023-05-03 20:45:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-04 10:00:00,BEARISH,2037.78500,2040.55500,,,27.70000,LOSS,-1.00000,2023-05-04 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-04 11:45:00,BEARISH,2041.47500,2044.73400,,,32.59000,LOSS,-1.00000,2023-05-04 13:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-04 16:00:00,BEARISH,2051.29800,2054.03500,,,27.37000,WIN,7.09000,2023-05-05 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-04 18:30:00,BULLISH,2049.38500,2044.91500,,,44.70000,LOSS,-1.00000,2023-05-05 06:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-04 19:00:00,BULLISH,2047.30800,2047.06500,,,2.43000,LOSS,-1.00000,2023-05-05 02:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-04 23:45:00,BEARISH,2049.37300,2049.94800,,,5.75000,LOSS,-1.00000,2023-05-05 01:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-05 00:00:00,BULLISH,2048.65500,2048.18500,,,4.70000,LOSS,-1.00000,2023-05-05 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-08 14:45:00,BEARISH,2025.53500,2026.48400,,,9.49000,LOSS,-1.00000,2023-05-08 15:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-09 07:15:00,BULLISH,2022.90500,2021.61400,,,12.91000,LOSS,-1.00000,2023-05-09 08:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-09 08:15:00,BULLISH,2023.39500,2021.34400,,,20.51000,WIN,2.56000,2023-05-09 10:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-09 14:15:00,BULLISH,2026.39400,2025.78500,,,6.09000,LOSS,-1.00000,2023-05-09 14:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-09 16:15:00,BEARISH,2030.70400,2032.58400,,,18.80000,LOSS,-1.00000,2023-05-09 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-09 22:30:00,BEARISH,2036.09400,2036.37400,,,2.80000,LOSS,-1.00000,2023-05-09 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-10 07:15:00,BULLISH,2029.55400,2028.09400,,,14.60000,LOSS,-1.00000,2023-05-10 08:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-10 07:45:00,BEARISH,2030.75400,2031.95400,,,12.00000,WIN,2.82000,2023-05-10 08:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-10 20:00:00,BEARISH,2030.98400,2031.28500,,,3.01000,LOSS,-1.00000,2023-05-10 20:30:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-11 01:15:00,BEARISH,2034.67500,2036.32500,,,16.50000,WIN,4.46000,2023-05-11 06:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-11 10:15:00,BULLISH,2026.45400,2026.27400,,,1.80000,WIN,25.00000,2023-05-11 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-11 16:45:00,BULLISH,2016.14400,2014.52400,,,16.20000,LOSS,-1.00000,2023-05-11 17:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-12 17:00:00,BEARISH,2015.33500,2016.30400,,,9.69000,LOSS,-1.00000,2023-05-15 01:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-15 06:30:00,BULLISH,2015.29500,2013.82500,,,14.70000,WIN,2.61000,2023-05-15 07:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-15 14:15:00,BULLISH,2016.74400,2014.50500,,,22.39000,LOSS,-1.00000,2023-05-15 14:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-15 14:30:00,BULLISH,2016.89500,2014.50500,,,23.90000,LOSS,-1.00000,2023-05-15 14:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-15 17:30:00,BEARISH,2019.31400,2019.85400,,,5.40000,WIN,11.28000,2023-05-16 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-16 02:00:00,BULLISH,2015.66500,2014.70400,,,9.61000,LOSS,-1.00000,2023-05-16 05:30:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-16 07:45:00,BEARISH,2009.57400,2010.27400,,,7.00000,WIN,9.96000,2023-05-16 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-16 14:00:00,BULLISH,2006.33400,2004.12500,,,22.09000,LOSS,-1.00000,2023-05-16 14:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-17 11:45:00,BEARISH,1987.91400,1988.59400,,,6.80000,WIN,6.29000,2023-05-17 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-17 14:30:00,BEARISH,1983.24500,1985.21400,,,19.69000,LOSS,-1.00000,2023-05-18 02:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-17 14:45:00,BEARISH,1984.41500,1985.21400,,,7.99000,LOSS,-1.00000,2023-05-18 02:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-17 15:30:00,BULLISH,1981.12400,1979.49400,,,16.30000,LOSS,-1.00000,2023-05-18 04:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-17 17:30:00,BEARISH,1982.05400,1983.00400,,,9.50000,LOSS,-1.00000,2023-05-17 18:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-18 00:15:00,BULLISH,1982.01400,1981.89500,,,1.19000,WIN,13.29000,2023-05-18 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-18 03:15:00,BULLISH,1982.73400,1981.31500,,,14.19000,LOSS,-1.00000,2023-05-18 04:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-18 09:45:00,BEARISH,1976.63500,1976.98400,,,3.49000,LOSS,-1.00000,2023-05-18 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-22 04:30:00,BEARISH,1978.25800,1978.54500,,,2.87000,WIN,7.19000,2023-05-22 04:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-22 07:00:00,BEARISH,1977.99500,1978.59500,,,6.00000,LOSS,-1.00000,2023-05-22 08:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-22 09:00:00,BEARISH,1981.10500,1982.50500,,,14.00000,WIN,7.11000,2023-05-22 11:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-22 10:00:00,BEARISH,1979.96500,1981.33500,,,13.70000,WIN,6.44000,2023-05-22 11:30:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-22 19:15:00,BULLISH,1973.58500,1972.06500,,,15.20000,LOSS,-1.00000,2023-05-22 19:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-23 03:30:00,BULLISH,1962.27500,1960.26500,,,20.10000,LOSS,-1.00000,2023-05-23 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-23 06:15:00,BEARISH,1962.96800,1964.51500,,,15.47000,WIN,2.29000,2023-05-23 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-23 06:30:00,BULLISH,1961.85500,1961.33800,,,5.17000,LOSS,-1.00000,2023-05-23 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-23 10:45:00,BEARISH,1958.61500,1958.84500,,,2.30000,LOSS,-1.00000,2023-05-23 11:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-23 14:15:00,BEARISH,1969.80500,1973.45800,,,36.53000,LOSS,-1.00000,2023-05-23 16:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-23 14:30:00,BEARISH,1970.10800,1973.45800,,,33.50000,LOSS,-1.00000,2023-05-23 16:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-23 17:00:00,BEARISH,1971.74500,1974.54500,,,28.00000,LOSS,-1.00000,2023-05-23 17:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-24 00:30:00,BEARISH,1976.19400,1976.90500,,,7.11000,WIN,2.91000,2023-05-24 01:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-24 06:15:00,BULLISH,1976.70500,1975.56500,,,11.40000,LOSS,-1.00000,2023-05-24 06:30:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-25 05:00:00,BEARISH,1957.80500,1958.46500,,,6.60000,WIN,2.35000,2023-05-25 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-25 09:30:00,BEARISH,1962.50500,1963.81400,,,13.09000,WIN,4.77000,2023-05-25 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-25 22:15:00,BEARISH,1941.89500,1942.95400,,,10.59000,WIN,3.06000,2023-05-26 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-25 23:30:00,BULLISH,1941.18800,1940.50800,,,6.80000,LOSS,-1.00000,2023-05-25 23:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-26 08:45:00,BULLISH,1952.54500,1951.23400,,,13.11000,LOSS,-1.00000,2023-05-26 11:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-29 06:30:00,BULLISH,1946.94500,1946.24500,,,7.00000,LOSS,-1.00000,2023-05-29 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-29 06:45:00,BULLISH,1946.37400,1946.24500,,,1.29000,LOSS,-1.00000,2023-05-29 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-29 09:45:00,BEARISH,1945.29500,1946.16500,,,8.70000,LOSS,-1.00000,2023-05-29 11:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-29 14:30:00,BULLISH,1946.64500,1946.43500,,,2.10000,LOSS,-1.00000,2023-05-29 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-29 16:45:00,BULLISH,1943.38500,1944.12500,,,7.40000,LOSS,-1.00000,2023-05-29 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-31 03:30:00,BEARISH,1958.37800,1958.64400,,,2.66000,LOSS,-1.00000,2023-05-31 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-31 05:00:00,BEARISH,1959.79500,1960.42500,,,6.30000,LOSS,-1.00000,2023-05-31 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-31 05:15:00,BEARISH,1959.62500,1960.42500,,,8.00000,LOSS,-1.00000,2023-05-31 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-31 09:15:00,BULLISH,1956.96500,1954.90500,,,20.60000,LOSS,-1.00000,2023-05-31 10:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-31 10:15:00,BULLISH,1956.06500,1954.82500,,,12.40000,WIN,3.16000,2023-05-31 11:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-05-31 16:30:00,BULLISH,1963.94800,1963.64500,,,3.03000,LOSS,-1.00000,2023-05-31 17:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2023-06-01 01:45:00,BEARISH,1965.08800,1966.01500,,,9.27000,LOSS,-1.00000,2023-06-01 03:00:00,,,MEDIUM,,,,,,,,,,,,,
