run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-10 03:45:00,BULLISH,1.06347,1.06234,,,11.30000,LOSS,-1.00000,2022-06-10 06:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-10 05:45:00,BEARISH,1.06387,1.06422,,,3.50000,WIN,7.91000,2022-06-10 08:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-10 19:15:00,BEARISH,1.05217,1.05266,,,4.90000,WIN,3.27000,2022-06-13 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-13 04:30:00,BULLISH,1.04874,1.04811,,,6.30000,LOSS,-1.00000,2022-06-13 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-13 12:15:00,BEARISH,1.04703,1.04742,,,3.90000,WIN,6.49000,2022-06-13 13:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-13 17:00:00,BULLISH,1.04351,1.04339,,,1.20000,LOSS,-1.00000,2022-06-13 18:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-14 10:15:00,BULLISH,1.04265,1.04253,,,1.20000,WIN,25.00000,2022-06-14 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-14 17:15:00,BEARISH,1.04334,1.04433,,,9.90000,WIN,2.70000,2022-06-14 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-15 04:00:00,BEARISH,1.04337,1.04456,,,11.90000,LOSS,-1.00000,2022-06-15 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-15 22:15:00,BEARISH,1.04472,1.04534,,,6.20000,LOSS,-1.00000,2022-06-15 23:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-16 09:45:00,BEARISH,1.04088,1.04217,,,12.90000,LOSS,-1.00000,2022-06-16 11:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-16 13:00:00,BEARISH,1.04383,1.04632,,,24.90000,LOSS,-1.00000,2022-06-16 13:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-16 22:00:00,BEARISH,1.05548,1.05605,,,5.70000,LOSS,-1.00000,2022-06-21 07:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-17 04:15:00,BEARISH,1.05267,1.05300,,,3.30000,LOSS,-1.00000,2022-06-17 07:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-17 08:30:00,BULLISH,1.05118,1.04999,,,11.90000,LOSS,-1.00000,2022-06-17 11:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-17 13:30:00,BULLISH,1.04894,1.04739,,,15.50000,LOSS,-1.00000,2022-06-17 14:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-20 07:45:00,BULLISH,1.05174,1.05101,,,7.30000,WIN,3.47000,2022-06-20 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-21 10:30:00,BEARISH,1.05659,1.05670,,,1.10000,WIN,25.00000,2022-06-21 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-22 11:45:00,BULLISH,1.05145,1.05100,,,4.50000,WIN,3.20000,2022-06-22 12:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-22 19:00:00,BULLISH,1.05693,1.05650,,,4.30000,LOSS,-1.00000,2022-06-22 20:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-23 01:45:00,BULLISH,1.05641,1.05567,,,7.40000,LOSS,-1.00000,2022-06-23 02:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-23 02:45:00,BEARISH,1.05719,1.05771,,,5.20000,LOSS,-1.00000,2022-06-23 06:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-23 06:15:00,BULLISH,1.05625,1.05575,,,5.00000,LOSS,-1.00000,2022-06-23 07:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-23 11:45:00,BEARISH,1.05072,1.05152,,,8.00000,LOSS,-1.00000,2022-06-23 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-23 15:45:00,BULLISH,1.05113,1.05133,,,2.00000,LOSS,-1.00000,2022-06-23 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-24 14:30:00,BEARISH,1.05658,1.05712,,,5.40000,LOSS,-1.00000,2022-06-27 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-27 07:45:00,BEARISH,1.05902,1.05841,,,6.10000,LOSS,-1.00000,2022-06-27 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-27 17:00:00,BULLISH,1.05987,1.05934,,,5.30000,LOSS,-1.00000,2022-06-27 17:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-27 19:00:00,BULLISH,1.05831,1.05782,,,4.90000,LOSS,-1.00000,2022-06-27 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-28 00:15:00,BEARISH,1.05836,1.05853,,,1.70000,WIN,4.35000,2022-06-28 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-28 03:45:00,BEARISH,1.05808,1.05846,,,3.80000,WIN,2.50000,2022-06-28 05:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-28 08:00:00,BULLISH,1.05775,1.05742,,,3.30000,LOSS,-1.00000,2022-06-28 11:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-28 08:15:00,BULLISH,1.05786,1.05742,,,4.40000,LOSS,-1.00000,2022-06-28 11:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-28 09:45:00,BULLISH,1.05855,1.05811,,,4.40000,LOSS,-1.00000,2022-06-28 10:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-28 13:00:00,BULLISH,1.05284,1.05230,,,5.40000,LOSS,-1.00000,2022-06-28 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-28 15:00:00,BULLISH,1.05213,1.05032,,,18.10000,LOSS,-1.00000,2022-06-29 04:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-28 18:15:00,BEARISH,1.05299,1.05343,,,4.40000,WIN,3.02000,2022-06-28 21:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-28 19:45:00,BULLISH,1.05262,1.05196,,,6.60000,LOSS,-1.00000,2022-06-28 20:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-28 23:30:00,BULLISH,1.05220,1.05204,,,1.60000,LOSS,-1.00000,2022-06-29 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-29 01:00:00,BULLISH,1.05238,1.05170,,,6.80000,LOSS,-1.00000,2022-06-29 04:30:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-29 03:30:00,BEARISH,1.05299,1.05354,,,5.50000,WIN,2.35000,2022-06-29 04:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-29 12:00:00,BEARISH,1.05260,1.05271,,,1.10000,LOSS,-1.00000,2022-06-29 12:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-29 19:45:00,BULLISH,1.04414,1.04395,,,1.90000,LOSS,-1.00000,2022-06-29 20:45:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-06-30 13:45:00,BULLISH,1.04106,1.04091,,,1.50000,WIN,25.00000,2022-06-30 14:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-01 06:45:00,BEARISH,1.04623,1.04642,,,1.90000,WIN,8.00000,2022-07-01 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-04 05:45:00,BULLISH,1.04326,1.04277,,,4.90000,LOSS,-1.00000,2022-07-04 06:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-04 19:15:00,BULLISH,1.04222,1.04210,,,1.20000,LOSS,-1.00000,2022-07-04 19:45:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-05 01:15:00,BULLISH,1.04272,1.04230,,,4.20000,WIN,2.19000,2022-07-05 01:30:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-05 17:00:00,BULLISH,1.02467,1.02380,,,8.70000,LOSS,-1.00000,2022-07-06 08:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-05 19:15:00,BULLISH,1.02593,1.02560,,,3.30000,LOSS,-1.00000,2022-07-05 23:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-06 01:00:00,BEARISH,1.02667,1.02712,,,4.50000,WIN,2.89000,2022-07-06 04:30:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-06 17:00:00,BEARISH,1.01737,1.01779,,,4.20000,LOSS,-1.00000,2022-07-06 17:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-06 17:30:00,BEARISH,1.01836,1.01892,,,5.60000,LOSS,-1.00000,2022-07-06 17:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-06 22:00:00,BEARISH,1.01830,1.01879,,,4.90000,LOSS,-1.00000,2022-07-06 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-07 01:30:00,BULLISH,1.01828,1.01804,,,2.40000,WIN,2.54000,2022-07-07 02:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-07 07:15:00,BULLISH,1.01904,1.01822,,,8.20000,LOSS,-1.00000,2022-07-07 07:45:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-07 07:30:00,BULLISH,1.01871,1.01822,,,4.90000,LOSS,-1.00000,2022-07-07 07:45:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-07 14:15:00,BULLISH,1.01768,1.01685,,,8.30000,LOSS,-1.00000,2022-07-07 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-07 19:45:00,BEARISH,1.01633,1.01667,,,3.40000,LOSS,-1.00000,2022-07-07 22:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-08 10:30:00,BEARISH,1.01463,1.01217,,,24.60000,LOSS,-1.00000,2022-07-08 10:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-08 13:45:00,BULLISH,1.01463,1.01343,,,12.00000,LOSS,-1.00000,2022-07-11 06:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-08 17:00:00,BEARISH,1.01686,1.01724,,,3.80000,LOSS,-1.00000,2022-07-08 18:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-11 04:30:00,BEARISH,1.01509,1.01544,,,3.50000,WIN,4.60000,2022-07-11 06:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-11 14:45:00,BEARISH,1.00904,1.00929,,,2.50000,WIN,15.32000,2022-07-11 19:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-12 02:15:00,BULLISH,1.00157,1.00144,,,1.30000,LOSS,-1.00000,2022-07-12 04:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-12 10:00:00,BEARISH,1.00196,1.00272,,,7.60000,LOSS,-1.00000,2022-07-12 11:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-12 10:30:00,BULLISH,1.00082,1.00061,,,2.10000,WIN,14.71000,2022-07-12 11:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-12 13:15:00,BULLISH,1.00442,1.00384,,,5.80000,LOSS,-1.00000,2022-07-12 13:45:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-12 23:00:00,BULLISH,1.00293,1.00255,,,3.80000,LOSS,-1.00000,2022-07-13 01:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-13 04:00:00,BULLISH,1.00344,1.00329,,,1.50000,LOSS,-1.00000,2022-07-13 04:45:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-13 07:15:00,BULLISH,1.00168,1.00072,,,9.60000,LOSS,-1.00000,2022-07-13 07:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-14 10:15:00,BULLISH,1.00261,1.00166,,,9.50000,LOSS,-1.00000,2022-07-14 10:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-14 17:15:00,BEARISH,0.99998,1.00133,,,13.50000,LOSS,-1.00000,2022-07-14 17:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-14 18:15:00,BEARISH,1.00261,1.00133,,,12.80000,LOSS,-1.00000,2022-07-14 18:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-14 18:30:00,BEARISH,1.00335,1.00376,,,4.10000,LOSS,-1.00000,2022-07-15 02:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-14 18:45:00,BEARISH,1.00267,1.00376,,,10.90000,LOSS,-1.00000,2022-07-15 02:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-14 19:00:00,BEARISH,1.00302,1.00376,,,7.40000,LOSS,-1.00000,2022-07-15 02:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-15 00:15:00,BULLISH,1.00193,1.00110,,,8.30000,WIN,2.20000,2022-07-15 02:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-15 08:30:00,BULLISH,1.00217,1.00169,,,4.80000,WIN,2.52000,2022-07-15 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-15 19:45:00,BULLISH,1.00775,1.00726,,,4.90000,WIN,4.16000,2022-07-18 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-15 20:45:00,BULLISH,1.00843,1.00821,,,2.20000,WIN,6.18000,2022-07-18 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-18 12:00:00,BEARISH,1.01337,1.01471,,,13.40000,LOSS,-1.00000,2022-07-18 13:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-18 13:00:00,BULLISH,1.01332,1.01240,,,9.20000,WIN,4.57000,2022-07-18 14:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-18 16:30:00,BEARISH,1.01753,1.01770,,,1.70000,LOSS,-1.00000,2022-07-18 17:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-19 03:00:00,BEARISH,1.01335,1.01381,,,4.60000,LOSS,-1.00000,2022-07-19 04:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-19 03:45:00,BULLISH,1.01306,1.01240,,,6.60000,WIN,2.68000,2022-07-19 05:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-19 23:00:00,BEARISH,1.02349,1.02413,,,6.40000,LOSS,-1.00000,2022-07-20 00:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-20 14:15:00,BEARISH,1.02222,1.02257,,,3.50000,WIN,12.29000,2022-07-20 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-20 19:45:00,BULLISH,1.01763,1.01739,,,2.40000,LOSS,-1.00000,2022-07-21 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-21 06:45:00,BULLISH,1.02026,1.02014,,,1.20000,LOSS,-1.00000,2022-07-21 07:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-21 07:45:00,BULLISH,1.01965,1.02023,,,5.80000,LOSS,-1.00000,2022-07-21 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-21 08:00:00,BULLISH,1.01794,1.01731,,,6.30000,LOSS,-1.00000,2022-07-21 08:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-22 13:45:00,BEARISH,1.02121,1.01962,,,15.90000,LOSS,-1.00000,2022-07-22 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-22 15:15:00,BEARISH,1.02199,1.02399,,,20.00000,LOSS,-1.00000,2022-07-25 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-22 18:45:00,BULLISH,1.01926,1.01899,,,2.70000,LOSS,-1.00000,2022-07-25 00:30:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-25 11:45:00,BEARISH,1.02349,1.02578,,,22.90000,WIN,2.47000,2022-07-26 09:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-25 18:30:00,BEARISH,1.02224,1.02271,,,4.70000,LOSS,-1.00000,2022-07-26 00:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-25 21:45:00,BULLISH,1.02202,1.02190,,,1.20000,LOSS,-1.00000,2022-07-25 22:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-26 02:45:00,BEARISH,1.02397,1.02449,,,5.20000,WIN,4.52000,2022-07-26 05:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-26 19:30:00,BEARISH,1.01232,1.01270,,,3.80000,LOSS,-1.00000,2022-07-26 22:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-26 23:15:00,BEARISH,1.01324,1.01335,,,1.10000,LOSS,-1.00000,2022-07-27 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-27 06:45:00,BULLISH,1.01297,1.01274,,,2.30000,WIN,12.61000,2022-07-27 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-27 12:00:00,BULLISH,1.01451,1.01434,,,1.70000,LOSS,-1.00000,2022-07-27 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-27 14:30:00,BULLISH,1.01179,1.01091,,,8.80000,LOSS,-1.00000,2022-07-27 15:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-27 19:30:00,BEARISH,1.02111,1.02206,,,9.50000,LOSS,-1.00000,2022-07-28 04:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-28 04:30:00,BULLISH,1.02041,1.02003,,,3.80000,WIN,3.03000,2022-07-28 05:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-28 15:45:00,BEARISH,1.01599,1.01711,,,11.20000,LOSS,-1.00000,2022-07-28 18:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-28 23:30:00,BULLISH,1.01902,1.01888,,,1.40000,WIN,6.64000,2022-07-29 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-29 12:30:00,BULLISH,1.01957,1.01742,,,21.50000,LOSS,-1.00000,2022-07-29 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-29 12:45:00,BULLISH,1.01880,1.01742,,,13.80000,LOSS,-1.00000,2022-07-29 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-29 13:00:00,BULLISH,1.01767,1.01742,,,2.50000,LOSS,-1.00000,2022-07-29 13:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-29 14:15:00,BULLISH,1.01675,1.01524,,,15.10000,WIN,5.18000,2022-08-01 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-07-29 15:15:00,BEARISH,1.02054,1.02129,,,7.50000,LOSS,-1.00000,2022-07-29 17:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-08-01 04:00:00,BULLISH,1.02221,1.02204,,,1.70000,LOSS,-1.00000,2022-08-01 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-08-02 02:00:00,BULLISH,1.02655,1.02609,,,4.60000,LOSS,-1.00000,2022-08-02 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-08-02 07:30:00,BULLISH,1.02165,1.02149,,,1.60000,LOSS,-1.00000,2022-08-02 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-08-02 12:15:00,BULLISH,1.02111,1.02190,,,7.90000,LOSS,-1.00000,2022-08-02 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-08-02 14:00:00,BULLISH,1.02015,1.01810,,,20.50000,LOSS,-1.00000,2022-08-02 17:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-08-02 18:30:00,BEARISH,1.01868,1.01893,,,2.50000,WIN,6.40000,2022-08-02 19:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2022-08-03 11:45:00,BULLISH,1.01852,1.01801,,,5.10000,LOSS,-1.00000,2022-08-03 12:45:00,,,MEDIUM,,,,,,,,,,,,,
