signal_datetime,direction,entry_price,stop_loss,tp_target,result,rr_achieved,exit_datetime,candles_held,risk_pips
2023-07-07 17:00:00,BULLISH,1.09634,1.09006,1.09046,WIN,0.94,2023-07-07 18:00:00,1,62.8
2023-07-10 14:00:00,BULLISH,1.0958,1.09434,1.09046,WIN,3.66,2023-07-10 15:00:00,1,14.6
2023-07-10 15:00:00,BULLISH,1.09712,1.09006,1.09046,WIN,0.94,2023-07-10 16:00:00,1,70.6
2023-07-10 18:00:00,BULLISH,1.09911,1.09006,1.09046,WIN,0.96,2023-07-10 19:00:00,1,90.5
2023-07-11 17:00:00,BULLISH,1.09946,1.09006,1.09046,WIN,0.96,2023-07-11 18:00:00,1,94.0
2023-07-11 23:00:00,BULLISH,1.10084,1.09006,1.09046,WIN,0.96,2023-07-12 00:00:00,1,107.8
2023-07-12 01:00:00,BULLISH,1.10143,1.09006,1.09046,WIN,0.96,2023-07-12 02:00:00,1,113.7
2023-07-12 02:00:00,BULLISH,1.10216,1.09006,1.09046,WIN,0.97,2023-07-12 03:00:00,1,121.0
2023-07-12 13:00:00,BULLISH,1.10245,1.10136,1.09046,WIN,11.0,2023-07-12 14:00:00,1,10.9
2023-07-12 14:00:00,BULLISH,1.10717,1.10136,1.09046,WIN,2.88,2023-07-12 15:00:00,1,58.1
2023-07-12 15:00:00,BULLISH,1.11004,1.10136,1.09046,WIN,2.26,2023-07-12 16:00:00,1,86.8
2023-07-12 19:00:00,BULLISH,1.11325,1.09006,1.09046,WIN,0.98,2023-07-12 20:00:00,1,231.9
2023-07-12 23:00:00,BULLISH,1.11331,1.11268,1.09046,WIN,36.27,2023-07-13 00:00:00,1,6.3
2023-07-13 00:00:00,BULLISH,1.11371,1.11268,1.09046,WIN,22.57,2023-07-13 01:00:00,1,10.3
2023-07-13 08:00:00,BULLISH,1.115,1.11298,1.09046,WIN,12.15,2023-07-13 09:00:00,1,20.2
2023-07-13 17:00:00,BULLISH,1.11965,1.11615,1.09046,WIN,8.34,2023-07-13 18:00:00,1,35.0
2023-07-13 18:00:00,BULLISH,1.12087,1.11615,1.09046,WIN,6.44,2023-07-13 19:00:00,1,47.2
2023-07-13 19:00:00,BULLISH,1.12185,1.11615,1.09046,WIN,5.51,2023-07-13 20:00:00,1,57.0
2023-07-13 20:00:00,BULLISH,1.12225,1.09006,1.09046,WIN,0.99,2023-07-13 21:00:00,1,321.9
2023-07-14 02:00:00,BULLISH,1.12247,1.12134,1.09046,WIN,28.33,2023-07-14 03:00:00,1,11.3
2023-07-14 09:00:00,BULLISH,1.12216,1.09006,1.09046,WIN,0.99,2023-07-14 10:00:00,1,321.0
2023-07-18 04:00:00,BULLISH,1.12486,1.09628,1.09638,WIN,1.0,2023-07-18 05:00:00,1,285.8
2023-07-19 02:00:00,BEARISH,1.12271,1.11449,1.11734,LOSS,-1.0,2023-07-19 03:00:00,1,82.2
2023-07-19 11:00:00,BEARISH,1.12255,1.124,1.11734,WIN,3.59,2023-07-20 13:00:00,26,14.5
2023-07-20 06:00:00,BEARISH,1.122,1.11449,1.11734,LOSS,-1.0,2023-07-20 07:00:00,1,75.1
2023-07-20 13:00:00,BEARISH,1.11987,1.12166,1.11734,WIN,1.41,2023-07-20 14:00:00,1,17.9
2023-07-20 15:00:00,BEARISH,1.11719,1.11886,1.11734,WIN,0.09,2023-07-20 16:00:00,1,16.7
2023-07-20 16:00:00,BEARISH,1.11405,1.11449,1.11734,WIN,7.48,2023-07-20 17:00:00,1,4.4
2023-07-24 08:00:00,BEARISH,1.11245,1.11449,1.11734,WIN,2.4,2023-07-24 09:00:00,1,20.4
2023-07-25 08:00:00,BEARISH,1.10717,1.10868,1.09667,LOSS,-1.0,2023-07-26 18:00:00,34,15.1
2023-07-25 09:00:00,BEARISH,1.10698,1.10868,1.09667,LOSS,-1.0,2023-07-26 18:00:00,33,17.0
2023-07-25 10:00:00,BEARISH,1.10527,1.10868,1.09667,LOSS,-1.0,2023-07-26 18:00:00,32,34.1
2023-07-25 23:00:00,BEARISH,1.10526,1.10577,1.09667,LOSS,-1.0,2023-07-26 05:00:00,6,5.1
2023-07-26 06:00:00,BULLISH,1.10531,1.10377,1.09638,WIN,5.8,2023-07-26 07:00:00,1,15.4
2023-07-26 19:00:00,BULLISH,1.10717,1.09628,1.09638,WIN,0.99,2023-07-26 20:00:00,1,108.9
2023-07-27 01:00:00,BULLISH,1.10848,1.10774,1.09638,WIN,16.35,2023-07-27 02:00:00,1,7.4
2023-07-27 02:00:00,BULLISH,1.10873,1.09628,1.09638,WIN,0.99,2023-07-27 03:00:00,1,124.5
2023-07-27 08:00:00,BULLISH,1.11002,1.10879,1.09638,WIN,11.09,2023-07-27 09:00:00,1,12.3
2023-08-01 20:00:00,BULLISH,1.09744,1.09626,1.09638,WIN,0.9,2023-08-01 21:00:00,1,11.8
2023-08-02 05:00:00,BULLISH,1.09887,1.09628,1.09638,WIN,0.96,2023-08-02 06:00:00,1,25.9
2023-08-02 17:00:00,BULLISH,1.09441,1.09628,1.09638,LOSS,-1.0,2023-08-02 18:00:00,1,18.7
2023-08-02 23:00:00,BULLISH,1.09406,1.09628,1.09638,LOSS,-1.0,2023-08-03 00:00:00,1,22.2
2023-08-03 23:00:00,BULLISH,1.09489,1.09628,1.09638,LOSS,-1.0,2023-08-04 00:00:00,1,13.9
2023-08-04 01:00:00,BULLISH,1.09533,1.09628,1.09638,LOSS,-1.0,2023-08-04 02:00:00,1,9.5
2023-08-04 13:00:00,BULLISH,1.09456,1.09628,1.09638,WIN,1.06,2023-08-04 14:00:00,1,17.2
2023-08-07 04:00:00,BEARISH,1.09971,1.096,1.09667,LOSS,-1.0,2023-08-07 05:00:00,1,37.1
2023-08-07 06:00:00,BEARISH,1.09918,1.096,1.09667,LOSS,-1.0,2023-08-07 07:00:00,1,31.8
2023-08-07 20:00:00,BEARISH,1.10045,1.096,1.09667,LOSS,-1.0,2023-08-07 21:00:00,1,44.5
2023-08-08 01:00:00,BEARISH,1.10017,1.10054,1.09667,LOSS,-1.0,2023-08-08 06:00:00,5,3.7
2023-08-08 02:00:00,BEARISH,1.09895,1.096,1.09667,LOSS,-1.0,2023-08-08 03:00:00,1,29.5
2023-08-08 10:00:00,BEARISH,1.0975,1.096,1.09667,WIN,0.55,2023-08-08 11:00:00,1,15.0
2023-08-08 11:00:00,BEARISH,1.09669,1.096,1.09667,WIN,0.03,2023-08-08 12:00:00,1,6.9
2023-08-08 12:00:00,BEARISH,1.0952,1.096,1.09667,WIN,1.84,2023-08-08 13:00:00,1,8.0
2023-08-09 00:00:00,BULLISH,1.09563,1.09519,1.083,WIN,28.7,2023-08-09 01:00:00,1,4.4
2023-08-09 06:00:00,BULLISH,1.09684,1.09633,1.083,WIN,27.14,2023-08-09 07:00:00,1,5.1
2023-08-09 22:00:00,BULLISH,1.09749,1.08298,1.083,WIN,1.0,2023-08-09 23:00:00,1,145.1
2023-08-10 03:00:00,BULLISH,1.09758,1.08298,1.083,WIN,1.0,2023-08-10 04:00:00,1,146.0
2023-08-10 07:00:00,BULLISH,1.09859,1.09785,1.083,WIN,21.07,2023-08-10 08:00:00,1,7.4
2023-08-10 08:00:00,BULLISH,1.09988,1.08298,1.083,WIN,1.0,2023-08-10 09:00:00,1,169.0
2023-08-11 13:00:00,BEARISH,1.09896,1.096,1.09667,LOSS,-1.0,2023-08-11 14:00:00,1,29.6
2023-08-14 01:00:00,BEARISH,1.09433,1.096,1.09667,WIN,1.4,2023-08-14 02:00:00,1,16.7
2023-08-14 12:00:00,BEARISH,1.09451,1.0953,1.09667,WIN,2.73,2023-08-14 13:00:00,1,7.9
2023-08-14 13:00:00,BEARISH,1.09367,1.096,1.09667,WIN,1.29,2023-08-14 14:00:00,1,23.3
2023-08-14 18:00:00,BEARISH,1.092,1.09359,1.09667,WIN,2.94,2023-08-14 19:00:00,1,15.9
2023-08-14 19:00:00,BEARISH,1.09151,1.09359,1.09667,WIN,2.48,2023-08-14 20:00:00,1,20.8
2023-08-15 07:00:00,BULLISH,1.09142,1.09062,1.083,WIN,10.52,2023-08-15 08:00:00,1,8.0
2023-08-16 05:00:00,BULLISH,1.09103,1.0904,1.083,WIN,12.75,2023-08-16 06:00:00,1,6.3
2023-08-17 06:00:00,BULLISH,1.0869,1.08298,1.083,WIN,0.99,2023-08-17 07:00:00,1,39.2
2023-08-17 11:00:00,BULLISH,1.08742,1.08636,1.083,WIN,4.17,2023-08-17 12:00:00,1,10.6
2023-08-18 01:00:00,BULLISH,1.08755,1.08717,1.083,WIN,11.97,2023-08-18 02:00:00,1,3.8
2023-08-22 02:00:00,BULLISH,1.09004,1.08932,1.083,WIN,9.78,2023-08-22 03:00:00,1,7.2
2023-08-22 07:00:00,BULLISH,1.09137,1.08298,1.083,WIN,1.0,2023-08-22 08:00:00,1,83.9
2023-08-23 10:00:00,BEARISH,1.08154,1.08713,1.08337,WIN,0.33,2023-08-23 11:00:00,1,55.9
2023-08-24 07:00:00,BEARISH,1.08687,1.08087,1.08337,LOSS,-1.0,2023-08-24 08:00:00,1,60.0
2023-08-24 12:00:00,BEARISH,1.08465,1.08087,1.08337,LOSS,-1.0,2023-08-24 13:00:00,1,37.8
2023-08-24 16:00:00,BEARISH,1.0835,1.08486,1.08337,WIN,0.1,2023-08-24 17:00:00,1,13.6
2023-08-24 19:00:00,BEARISH,1.08137,1.08486,1.08337,WIN,0.57,2023-08-24 20:00:00,1,34.9
2023-08-24 23:00:00,BEARISH,1.08071,1.08087,1.08337,WIN,16.63,2023-08-25 00:00:00,1,1.6
2023-08-25 02:00:00,BEARISH,1.07933,1.08087,1.08337,WIN,2.62,2023-08-25 03:00:00,1,15.4
2023-08-28 23:00:00,BULLISH,1.08232,1.0814,1.083,WIN,0.74,2023-08-29 00:00:00,1,9.2
2023-08-29 15:00:00,BULLISH,1.08064,1.07822,1.083,WIN,0.98,2023-08-29 16:00:00,1,24.2
2023-08-29 17:00:00,BULLISH,1.08569,1.08298,1.083,WIN,0.99,2023-08-29 18:00:00,1,27.1
2023-08-30 13:00:00,BULLISH,1.08916,1.04933,1.04938,WIN,1.0,2023-08-30 14:00:00,1,398.3
2023-08-30 23:00:00,BULLISH,1.09256,1.0919,1.04938,WIN,65.42,2023-08-31 00:00:00,1,6.6
2023-08-31 03:00:00,BEARISH,1.09277,1.09394,1.08337,WIN,8.03,2023-09-01 06:00:00,27,11.7
2023-08-31 07:00:00,BEARISH,1.09168,1.09244,1.08337,WIN,10.93,2023-09-01 06:00:00,23,7.6
2023-08-31 08:00:00,BEARISH,1.09067,1.09244,1.08337,WIN,4.12,2023-09-01 06:00:00,22,17.7
2023-08-31 09:00:00,BEARISH,1.08899,1.09244,1.08337,WIN,1.63,2023-09-01 06:00:00,21,34.5
2023-08-31 10:00:00,BEARISH,1.0877,1.09244,1.08337,WIN,0.91,2023-09-01 06:00:00,20,47.4
2023-08-31 14:00:00,BEARISH,1.08653,1.08849,1.08337,WIN,1.61,2023-09-01 06:00:00,16,19.6
2023-09-01 15:00:00,BEARISH,1.08425,1.08819,1.08337,WIN,0.22,2023-09-01 16:00:00,1,39.4
2023-09-01 16:00:00,BEARISH,1.08042,1.08087,1.08337,WIN,6.56,2023-09-01 17:00:00,1,4.5
2023-09-01 19:00:00,BEARISH,1.07819,1.0789,1.08337,WIN,7.3,2023-09-01 20:00:00,1,7.1
2023-09-06 03:00:00,BULLISH,1.07216,1.07131,1.04938,WIN,26.8,2023-09-06 04:00:00,1,8.5
2023-09-06 11:00:00,BULLISH,1.07349,1.04933,1.04938,WIN,1.0,2023-09-06 12:00:00,1,241.6
2023-09-06 17:00:00,BULLISH,1.07186,1.07025,1.04938,WIN,13.96,2023-09-06 18:00:00,1,16.1
2023-09-06 18:00:00,BULLISH,1.0721,1.04933,1.04938,WIN,1.0,2023-09-06 19:00:00,1,227.7
2023-09-08 01:00:00,BULLISH,1.06974,1.06941,1.04938,WIN,61.7,2023-09-08 02:00:00,1,3.3
2023-09-08 14:00:00,BULLISH,1.07134,1.04933,1.04938,WIN,1.0,2023-09-08 15:00:00,1,220.1
2023-09-11 05:00:00,BULLISH,1.07251,1.04933,1.04938,WIN,1.0,2023-09-11 06:00:00,1,231.8
2023-09-11 14:00:00,BULLISH,1.07277,1.04933,1.04938,WIN,1.0,2023-09-11 15:00:00,1,234.4
2023-09-12 16:00:00,BULLISH,1.0718,1.04933,1.04938,WIN,1.0,2023-09-12 17:00:00,1,224.7
2023-09-13 03:00:00,BEARISH,1.07556,1.06877,1.07107,LOSS,-1.0,2023-09-13 04:00:00,1,67.9
2023-09-13 19:00:00,BEARISH,1.07372,1.06877,1.07107,LOSS,-1.0,2023-09-13 20:00:00,1,49.5
2023-09-14 07:00:00,BEARISH,1.07463,1.07521,1.07107,WIN,6.14,2023-09-14 12:00:00,5,5.8
2023-09-14 08:00:00,BEARISH,1.07406,1.07521,1.07107,WIN,2.6,2023-09-14 12:00:00,4,11.5
2023-09-14 17:00:00,BEARISH,1.06563,1.06877,1.07107,WIN,1.73,2023-09-14 18:00:00,1,31.4
2023-09-15 05:00:00,BULLISH,1.06478,1.04933,1.04938,WIN,1.0,2023-09-15 06:00:00,1,154.5
2023-09-18 10:00:00,BULLISH,1.06655,1.04933,1.04938,WIN,1.0,2023-09-18 11:00:00,1,172.2
2023-09-18 15:00:00,BULLISH,1.06715,1.04933,1.04938,WIN,1.0,2023-09-18 16:00:00,1,178.2
2023-09-19 11:00:00,BULLISH,1.06907,1.06819,1.04938,WIN,22.38,2023-09-19 12:00:00,1,8.8
2023-09-19 23:00:00,BULLISH,1.06804,1.06746,1.04938,WIN,32.17,2023-09-20 00:00:00,1,5.8
2023-09-20 09:00:00,BULLISH,1.0693,1.06729,1.04938,WIN,9.91,2023-09-20 10:00:00,1,20.1
2023-09-20 10:00:00,BULLISH,1.06968,1.04933,1.04938,WIN,1.0,2023-09-20 11:00:00,1,203.5
2023-09-20 14:00:00,BULLISH,1.07035,1.04933,1.04938,WIN,1.0,2023-09-20 15:00:00,1,210.2
2023-09-21 00:00:00,BEARISH,1.06526,1.06643,1.06126,LOSS,-1.0,2023-09-21 09:00:00,9,11.7
2023-09-21 01:00:00,BEARISH,1.06478,1.06643,1.06126,LOSS,-1.0,2023-09-21 09:00:00,8,16.5
2023-09-21 11:00:00,BEARISH,1.06514,1.06645,1.06126,LOSS,-1.0,2023-09-21 14:00:00,3,13.1
2023-09-21 12:00:00,BEARISH,1.0647,1.0609,1.06126,LOSS,-1.0,2023-09-21 13:00:00,1,38.0
2023-09-22 01:00:00,BEARISH,1.06587,1.0609,1.06126,LOSS,-1.0,2023-09-22 02:00:00,1,49.7
2023-09-22 18:00:00,BEARISH,1.06549,1.0609,1.06126,LOSS,-1.0,2023-09-22 19:00:00,1,45.9
2023-09-25 13:00:00,BEARISH,1.06292,1.06435,1.06126,WIN,1.16,2023-09-25 14:00:00,1,14.3
2023-09-25 14:00:00,BEARISH,1.06192,1.0609,1.06126,WIN,0.65,2023-09-25 15:00:00,1,10.2
2023-09-26 15:00:00,BEARISH,1.05855,1.0609,1.06126,WIN,1.15,2023-09-26 16:00:00,1,23.5
2023-09-27 09:00:00,BEARISH,1.05644,1.0574,1.06126,WIN,5.02,2023-09-27 10:00:00,1,9.6
2023-09-27 14:00:00,BEARISH,1.05348,1.0609,1.06126,WIN,1.05,2023-09-27 15:00:00,1,74.2
2023-09-28 01:00:00,BULLISH,1.0507,1.04933,1.04938,WIN,0.96,2023-09-28 02:00:00,1,13.7
2023-09-28 10:00:00,BULLISH,1.05242,1.0491,1.04938,WIN,0.92,2023-09-28 11:00:00,1,33.2
2023-09-28 15:00:00,BULLISH,1.05548,1.04933,1.04938,WIN,0.99,2023-09-28 16:00:00,1,61.5
2023-09-29 02:00:00,BULLISH,1.05647,1.04933,1.04938,WIN,0.99,2023-09-29 03:00:00,1,71.4
2023-09-29 07:00:00,BULLISH,1.05861,1.05743,1.04938,WIN,7.82,2023-09-29 08:00:00,1,11.8
2023-09-29 08:00:00,BULLISH,1.05919,1.05743,1.04938,WIN,5.57,2023-09-29 09:00:00,1,17.6
2023-10-02 00:00:00,BEARISH,1.05699,1.04933,1.05527,LOSS,-1.0,2023-10-02 01:00:00,1,76.6
2023-10-02 09:00:00,BEARISH,1.05712,1.05919,1.05527,WIN,0.89,2023-10-02 10:00:00,1,20.7
2023-10-02 10:00:00,BEARISH,1.05599,1.05919,1.05527,WIN,0.23,2023-10-02 11:00:00,1,32.0
2023-10-02 20:00:00,BEARISH,1.04905,1.05051,1.05527,WIN,4.26,2023-10-02 21:00:00,1,14.6
2023-10-02 21:00:00,BEARISH,1.04807,1.05051,1.05527,WIN,2.95,2023-10-02 22:00:00,1,24.4
2023-10-03 21:00:00,BEARISH,1.04705,1.04933,1.05527,WIN,3.61,2023-10-03 22:00:00,1,22.8
2023-10-04 05:00:00,BULLISH,1.04665,1.04933,1.04938,LOSS,-1.0,2023-10-04 06:00:00,1,26.8
2023-10-04 08:00:00,BULLISH,1.04693,1.04514,1.04938,WIN,1.37,2023-10-04 09:00:00,1,17.9
2023-10-04 10:00:00,BULLISH,1.04887,1.04514,1.04938,WIN,0.14,2023-10-04 11:00:00,1,37.3
2023-10-05 01:00:00,BULLISH,1.05091,1.05022,1.04938,WIN,2.22,2023-10-05 02:00:00,1,6.9
2023-10-06 08:00:00,BULLISH,1.05402,1.05314,1.04938,WIN,5.27,2023-10-06 09:00:00,1,8.8
2023-10-06 15:00:00,BULLISH,1.05227,1.04933,1.04938,WIN,0.98,2023-10-06 16:00:00,1,29.4
2023-10-09 00:00:00,BEARISH,1.05887,1.05996,1.05793,WIN,0.86,2023-10-09 01:00:00,1,10.9
2023-10-09 01:00:00,BEARISH,1.05823,1.05584,1.05793,LOSS,-1.0,2023-10-09 02:00:00,1,23.9
2023-10-09 04:00:00,BEARISH,1.05587,1.05584,1.05793,WIN,68.67,2023-10-09 05:00:00,1,0.3
2023-10-09 07:00:00,BEARISH,1.05499,1.05584,1.05793,WIN,3.46,2023-10-09 08:00:00,1,8.5
2023-10-10 03:00:00,BEARISH,1.05705,1.05836,1.05793,WIN,0.67,2023-10-10 04:00:00,1,13.1
2023-10-10 11:00:00,BEARISH,1.05973,1.05584,1.05793,LOSS,-1.0,2023-10-10 12:00:00,1,38.9
2023-10-10 18:00:00,BEARISH,1.06093,1.05584,1.05793,LOSS,-1.0,2023-10-10 19:00:00,1,50.9
2023-10-11 16:00:00,BEARISH,1.06183,1.06346,1.05793,LOSS,-1.0,2023-10-12 06:00:00,14,16.3
2023-10-11 17:00:00,BEARISH,1.06101,1.05584,1.05793,LOSS,-1.0,2023-10-11 18:00:00,1,51.7
2023-10-12 08:00:00,BEARISH,1.06277,1.06397,1.05793,WIN,4.03,2023-10-12 12:00:00,4,12.0
2023-10-12 13:00:00,BEARISH,1.06132,1.06271,1.05793,WIN,2.44,2023-10-12 14:00:00,1,13.9
2023-10-12 14:00:00,BEARISH,1.05719,1.05584,1.05793,LOSS,-1.0,2023-10-12 15:00:00,1,13.5
2023-10-12 18:00:00,BEARISH,1.05462,1.05584,1.05793,WIN,2.71,2023-10-12 19:00:00,1,12.2
2023-10-13 10:00:00,BEARISH,1.05504,1.05584,1.05806,WIN,3.78,2023-10-13 11:00:00,1,8.0
2023-10-13 15:00:00,BEARISH,1.05166,1.05691,1.05806,WIN,1.22,2023-10-13 16:00:00,1,52.5
2023-10-16 01:00:00,BULLISH,1.05138,1.05056,1.05881,WIN,9.06,2023-10-17 15:00:00,38,8.2
2023-10-16 18:00:00,BULLISH,1.05491,1.05867,1.05881,LOSS,-1.0,2023-10-16 19:00:00,1,37.6
2023-10-17 15:00:00,BULLISH,1.05614,1.05383,1.05881,WIN,1.16,2023-10-17 16:00:00,1,23.1
2023-10-18 10:00:00,BEARISH,1.05733,1.05867,1.05806,WIN,0.54,2023-10-18 11:00:00,1,13.4
2023-10-18 15:00:00,BEARISH,1.05487,1.05744,1.05806,WIN,1.24,2023-10-18 16:00:00,1,25.7
2023-10-19 07:00:00,BULLISH,1.05349,1.05867,1.05881,LOSS,-1.0,2023-10-19 08:00:00,1,51.8
2023-10-19 11:00:00,BULLISH,1.05453,1.05294,1.05881,WIN,2.69,2023-10-19 16:00:00,5,15.9
2023-10-19 12:00:00,BULLISH,1.05523,1.05294,1.05881,WIN,1.56,2023-10-19 16:00:00,4,22.9
2023-10-19 13:00:00,BULLISH,1.05635,1.05867,1.05881,LOSS,-1.0,2023-10-19 14:00:00,1,23.2
2023-10-20 01:00:00,BEARISH,1.05782,1.05691,1.05806,LOSS,-1.0,2023-10-20 02:00:00,1,9.1
2023-10-23 01:00:00,BEARISH,1.0591,1.05955,1.05806,WIN,2.31,2023-10-23 02:00:00,1,4.5
2023-10-23 02:00:00,BEARISH,1.0584,1.05691,1.05806,LOSS,-1.0,2023-10-23 03:00:00,1,14.9
2023-10-24 08:00:00,BEARISH,1.06769,1.06942,1.05806,WIN,5.57,2023-10-25 07:00:00,23,17.3
2023-10-24 09:00:00,BEARISH,1.06569,1.06942,1.05806,WIN,2.05,2023-10-25 07:00:00,22,37.3
2023-10-24 10:00:00,BEARISH,1.06441,1.05691,1.05806,LOSS,-1.0,2023-10-24 11:00:00,1,75.0
2023-10-25 07:00:00,BEARISH,1.05975,1.05691,1.05806,LOSS,-1.0,2023-10-25 08:00:00,1,28.4
2023-10-25 10:00:00,BEARISH,1.05834,1.05691,1.05806,LOSS,-1.0,2023-10-25 11:00:00,1,14.3
2023-10-25 17:00:00,BEARISH,1.05829,1.05956,1.05806,WIN,0.18,2023-10-25 18:00:00,1,12.7
2023-10-26 02:00:00,BEARISH,1.05576,1.05691,1.05806,WIN,2.0,2023-10-26 03:00:00,1,11.5
2023-10-26 03:00:00,BEARISH,1.0554,1.05691,1.05806,WIN,1.76,2023-10-26 04:00:00,1,15.1
2023-10-26 11:00:00,BEARISH,1.05401,1.05525,1.05806,LOSS,-1.0,2023-10-26 12:00:00,1,12.4
2023-10-30 10:00:00,BULLISH,1.05606,1.05471,1.05881,WIN,2.04,2023-10-30 11:00:00,1,13.5
2023-10-30 13:00:00,BULLISH,1.05962,1.05732,1.05881,WIN,0.35,2023-10-30 14:00:00,1,23.0
2023-10-31 07:00:00,BULLISH,1.05988,1.05906,1.05881,WIN,1.3,2023-10-31 08:00:00,1,8.2
2023-10-31 08:00:00,BULLISH,1.06091,1.05906,1.05881,WIN,1.14,2023-10-31 09:00:00,1,18.5
2023-10-31 09:00:00,BULLISH,1.06258,1.05867,1.05881,WIN,0.96,2023-10-31 10:00:00,1,39.1
2023-10-31 23:00:00,BULLISH,1.05767,1.0572,1.05881,LOSS,-1.0,2023-11-01 00:00:00,1,4.7
2023-11-01 01:00:00,BEARISH,1.05771,1.05806,1.09595,WIN,109.26,2023-11-01 02:00:00,1,3.5
2023-11-01 13:00:00,BEARISH,1.05408,1.09127,1.09595,WIN,1.13,2023-11-01 14:00:00,1,371.9
2023-11-01 17:00:00,BEARISH,1.05358,1.05708,1.09595,WIN,12.11,2023-11-01 18:00:00,1,35.0
2023-11-02 00:00:00,BULLISH,1.05788,1.05667,1.05881,WIN,0.77,2023-11-02 01:00:00,1,12.1
2023-11-02 10:00:00,BULLISH,1.06084,1.0591,1.05881,WIN,1.17,2023-11-02 11:00:00,1,17.4
2023-11-02 11:00:00,BULLISH,1.06247,1.0591,1.05881,WIN,1.09,2023-11-02 12:00:00,1,33.7
2023-11-02 18:00:00,BULLISH,1.06229,1.05867,1.05881,WIN,0.96,2023-11-02 19:00:00,1,36.2
2023-11-03 03:00:00,BULLISH,1.06226,1.05867,1.05881,WIN,0.96,2023-11-03 04:00:00,1,35.9
2023-11-03 13:00:00,BULLISH,1.06526,1.06408,1.05881,WIN,5.47,2023-11-03 14:00:00,1,11.8
2023-11-06 03:00:00,BULLISH,1.07294,1.07222,1.05881,WIN,19.62,2023-11-06 04:00:00,1,7.2
2023-11-06 04:00:00,BULLISH,1.07333,1.07222,1.05881,WIN,13.08,2023-11-06 05:00:00,1,11.1
2023-11-07 01:00:00,BEARISH,1.07176,1.07221,1.09595,WIN,53.76,2023-11-07 02:00:00,1,4.5
2023-11-07 07:00:00,BEARISH,1.07051,1.09127,1.09595,WIN,1.23,2023-11-07 08:00:00,1,207.6
2023-11-08 01:00:00,BEARISH,1.06952,1.09127,1.09595,WIN,1.22,2023-11-08 02:00:00,1,217.5
2023-11-08 06:00:00,BEARISH,1.06886,1.06928,1.09595,WIN,64.5,2023-11-08 07:00:00,1,4.2
2023-11-08 07:00:00,BEARISH,1.06852,1.06928,1.09595,WIN,36.09,2023-11-08 08:00:00,1,7.6
2023-11-08 09:00:00,BEARISH,1.06755,1.06928,1.09595,WIN,16.42,2023-11-08 10:00:00,1,17.3
2023-11-08 10:00:00,BEARISH,1.06713,1.09127,1.09595,WIN,1.19,2023-11-08 11:00:00,1,241.4
2023-11-13 07:00:00,BULLISH,1.06866,1.06927,1.06942,LOSS,-1.0,2023-11-13 08:00:00,1,6.1
2023-11-13 15:00:00,BULLISH,1.06737,1.0665,1.06942,WIN,2.36,2023-11-13 16:00:00,1,8.7
2023-11-13 16:00:00,BULLISH,1.06801,1.0665,1.06942,WIN,0.93,2023-11-13 17:00:00,1,15.1
2023-11-14 07:00:00,BULLISH,1.06964,1.06928,1.06942,WIN,0.61,2023-11-14 08:00:00,1,3.6
2023-11-14 10:00:00,BULLISH,1.07099,1.06927,1.06942,WIN,0.91,2023-11-14 11:00:00,1,17.2
2023-11-14 14:00:00,BULLISH,1.07268,1.07049,1.06942,WIN,1.49,2023-11-14 15:00:00,1,21.9
2023-11-14 15:00:00,BULLISH,1.08001,1.07049,1.06942,WIN,1.11,2023-11-14 16:00:00,1,95.2
2023-11-14 16:00:00,BULLISH,1.08355,1.07049,1.06942,WIN,1.08,2023-11-14 17:00:00,1,130.6
2023-11-14 17:00:00,BULLISH,1.08423,1.07049,1.06942,WIN,1.08,2023-11-14 18:00:00,1,137.4
2023-11-14 18:00:00,BULLISH,1.0864,1.07049,1.06942,WIN,1.07,2023-11-14 19:00:00,1,159.1
2023-11-14 20:00:00,BULLISH,1.08765,1.06927,1.06942,WIN,0.99,2023-11-14 21:00:00,1,183.8
2023-11-15 06:00:00,BEARISH,1.08777,1.08836,1.09595,WIN,13.86,2023-11-15 07:00:00,1,5.9
2023-11-16 02:00:00,BEARISH,1.08507,1.09127,1.09595,WIN,1.75,2023-11-16 03:00:00,1,62.0
2023-11-17 08:00:00,BEARISH,1.0851,1.09127,1.09595,WIN,1.76,2023-11-17 09:00:00,1,61.7
2023-11-20 02:00:00,BULLISH,1.09055,1.08974,1.096,WIN,6.73,2023-11-21 02:00:00,24,8.1
2023-11-20 03:00:00,BULLISH,1.09106,1.08974,1.096,WIN,3.74,2023-11-21 02:00:00,23,13.2
2023-11-21 03:00:00,BULLISH,1.09574,1.09379,1.096,WIN,0.13,2023-11-21 04:00:00,1,19.5
2023-11-22 06:00:00,BEARISH,1.09107,1.09127,1.09595,LOSS,-1.0,2023-11-22 07:00:00,1,2.0
2023-11-22 15:00:00,BEARISH,1.08913,1.09127,1.09595,WIN,3.19,2023-11-22 16:00:00,1,21.4
2023-11-23 00:00:00,BULLISH,1.08875,1.08834,1.096,WIN,17.68,2023-11-28 00:00:00,70,4.1
2023-11-23 01:00:00,BULLISH,1.08883,1.08834,1.096,WIN,14.63,2023-11-28 00:00:00,69,4.9
2023-11-23 02:00:00,BULLISH,1.08924,1.08834,1.096,WIN,7.51,2023-11-28 00:00:00,68,9.0
2023-11-23 03:00:00,BULLISH,1.08958,1.09592,1.096,LOSS,-1.0,2023-11-23 04:00:00,1,63.4
